0.5,14.999975326009292
1.5,14.99977793554475
2.5,14.999383162408304
3.5,14.998791022184921
4.5,14.998001538251284
5.5,14.997014741774866
6.5,14.995830671712701
7.5,14.99444937480985
8.5,14.992870905597549
9.5,14.991095326391058
10.5,14.989122707287208
11.5,14.98695312616162
12.5,14.984586668665639
13.5,14.982023428222963
14.5,14.979263506025928
15.5,14.97630701103154
16.5,14.973154059957162
17.5,14.969804777275899
18.5,14.966259295211696
19.5,14.962517753734119
20.5,14.958580300552814
21.5,14.954447091111694
22.5,14.950118288582788
23.5,14.94559406385981
24.5,14.940874595551403
25.5,14.935960069974096
26.5,14.930850681144944
27.5,14.92554663077387
28.5,14.920048128255699
29.5,14.914355390661896
30.5,14.908468642731993
31.5,14.902388116864723
32.5,14.896114053108828
33.5,14.889646699153609
34.5,14.882986310319122
35.5,14.876133149546117
36.5,14.869087487385643
37.5,14.861849601988382
38.5,14.854419779093655
39.5,14.846798312018148
40.5,14.838985501644327
41.5,14.830981656408575
42.5,14.82278709228899
43.5,14.814402132792939
44.5,14.80582710894426
45.5,14.797062359270214
46.5,14.788108229788111
47.5,14.77896507399165
48.5,14.769633252836968
49.5,14.760113134728384
50.5,14.750405095503858
51.5,14.740509518420161
52.5,14.730426794137728
53.5,14.720157320705251
54.5,14.709701503543954
55.5,14.699059755431598
56.5,14.68823249648618
57.5,14.677220154149337
58.5,14.666023163169493
59.5,14.65464196558468
60.5,14.643077010705088
61.5,14.631328755095334
62.5,14.619397662556434
63.5,14.607284204107494
64.5,14.594988857967108
65.5,14.582512109534491
66.5,14.569854451370304
67.5,14.557016383177226
68.5,14.543998411780201
69.5,14.53080105110645
70.5,14.517424822165175
71.5,14.503870253026992
72.5,14.49013787880308
73.5,14.476228241624057
74.5,14.46214189061859
75.5,14.44787938189169
76.5,14.433441278502784
77.5,14.418828150443467
78.5,14.40404057461502
79.5,14.389079134805609
80.5,14.373944421667263
81.5,14.358637032692545
82.5,14.343157572190957
83.5,14.327506651265097
84.5,14.31168488778652
85.5,14.295692906371361
86.5,14.279531338355666
87.5,14.263200821770461
88.5,14.246702001316583
89.5,14.230035528339211
90.5,14.213202060802164
91.5,14.196202263261906
92.5,14.179036806841351
93.5,14.16170636920332
94.5,14.144211634523812
95.5,14.126553293464998
96.5,14.108732043147953
97.5,14.090748587125118
98.5,14.072603635352547
99.5,14.054297904161867
100.5,14.035832116232003
101.5,14.01720700056064
102.5,13.99842329243545
103.5,13.979481733405079
104.5,13.960383071249836
105.5,13.941128059952202
106.5,13.92171745966705
107.5,13.90215203669165
108.5,13.882432563435396
109.5,13.862559818389322
110.5,13.842534586095383
111.5,13.82235765711546
112.5,13.802029828000157
113.5,13.78155190125736
114.5,13.760924685320559
115.5,13.740148994516913
116.5,13.719225649035128
117.5,13.69815547489305
118.5,13.67693930390508
119.5,13.655577973649322
120.5,13.634072327434513
121.5,13.612423214266748
122.5,13.590631488815944
123.5,13.568698011382107
124.5,13.54662364786137
125.5,13.524409269711809
126.5,13.502055753919034
127.5,13.479563982961572
128.5,13.45693484477603
129.5,13.434169232722041
130.5,13.411268045546985
131.5,13.38823218735051
132.5,13.365062567548868
133.5,13.341760100838965
134.5,13.318325707162295
135.5,13.294760311668584
136.5,13.271064844679305
137.5,13.247240241650921
138.5,13.223287443137961
139.5,13.199207394755891
140.5,13.175001047143803
141.5,13.150669355926848
142.5,13.126213281678526
143.5,13.101633789882783
144.5,13.07693185089586
145.5,13.052108439908015
146.5,13.027164536905005
147.5,13.00210112662942
148.5,12.976919198541776
149.5,12.951619746781477
150.5,12.926203770127552
151.5,12.900672271959246
152.5,12.875026260216394
153.5,12.849266747359618
154.5,12.823394750330387
155.5,12.797411290510837
156.5,12.771317393683475
157.5,12.745114089990658
158.5,12.718802413893963
159.5,12.692383404133302
160.5,12.665858103685945
161.5,12.639227559725335
162.5,12.612492823579746
163.5,12.585654950690786
164.5,12.558715000571723
165.5,12.531674036765663
166.5,12.504533126803551
