Target Time,Load Intensity,Successful Transactions,Failed Transactions,Dropped Transactions,Avg Response Time,Final Batch Dispatch Time,Watts(Utilization of 10.1.234.186),08.08.2019;08:14:36742
0.5,39.0,0,0,0,0.0,0.491,0.24561403508771928
1.5,39.0,78,0,0,0.195,1.517,0.7244897959183674
2.5,39.0,39,0,0,0.027,2.519,0.6534653465346535
3.5,39.0,38,0,0,0.016,3.497,0.5473684210526316
4.5,39.0,37,0,0,0.024,4.46,0.5212765957446809
5.5,39.0,42,0,0,0.021,5.509,0.5523809523809524
6.5,39.0,39,0,0,0.014,6.483,0.4742268041237113
7.5,39.0,39,0,0,0.01,7.514,0.31
8.5,39.0,38,0,0,0.014,8.487,0.46875
9.5,39.0,40,0,0,0.013,9.512,0.3465346534653465
10.5,39.0,39,0,0,0.021,10.514,0.5510204081632653
11.5,39.0,39,0,0,0.015,11.497,0.4639175257731959
12.5,39.0,38,0,0,0.01,12.5,0.3673469387755102
13.5,39.0,39,0,0,0.017,13.497,0.48484848484848486
14.5,39.0,39,0,0,0.01,14.49,0.3877551020408163
15.5,39.0,39,0,0,0.014,15.474,0.4270833333333333
16.5,39.0,39,0,0,0.012,16.471,0.4639175257731959
17.5,39.0,40,0,0,0.018,17.476,0.6435643564356436
18.5,39.0,39,0,0,0.014,18.5,0.42424242424242425
19.5,39.0,39,0,0,0.013,19.475,0.494949494949495
20.5,39.0,39,0,0,0.008,20.511,0.3173076923076923
21.5,39.0,38,0,0,0.029,21.481,0.6210526315789474
22.5,39.0,39,0,0,0.012,22.471,0.3469387755102041
23.5,39.0,40,0,0,0.013,23.497,0.39603960396039606
24.5,39.0,39,0,0,0.01,24.5,0.35051546391752575
25.5,39.0,39,0,0,0.013,25.521,0.42718446601941745
26.5,39.0,39,0,0,0.023,26.512,0.6161616161616161
27.5,39.0,38,0,0,0.018,27.513,0.62
28.5,39.0,40,0,0,0.019,28.478,0.5368421052631579
29.5,39.0,38,0,0,0.015,29.458,0.5510204081632653
30.5,39.0,40,0,0,0.013,30.463,0.4897959183673469
31.5,39.0,38,0,0,0.018,31.489,0.504950495049505
32.5,39.0,40,0,0,0.017,32.501,0.48
33.5,39.0,39,0,0,0.015,33.522,0.46078431372549017
34.5,39.0,38,0,0,0.011,34.465,0.40860215053763443
35.5,39.0,38,0,0,0.029,35.456,0.6938775510204082
36.5,39.0,40,0,0,0.019,36.459,0.5510204081632653
37.5,39.0,39,0,0,0.016,37.482,0.48
38.5,39.0,40,0,0,0.018,38.481,0.56
39.5,39.0,38,0,0,0.021,39.475,0.5757575757575758
40.5,39.0,40,0,0,0.02,40.484,0.5454545454545454
41.5,39.0,39,0,0,0.016,41.49,0.46938775510204084
42.5,40.0,36,0,0,0.026,42.461,0.5473684210526316
43.5,40.0,43,0,0,0.028,43.474,0.7425742574257426
44.5,40.0,41,0,0,0.017,44.49,0.5151515151515151
45.5,40.0,40,0,0,0.013,45.51,0.48484848484848486
46.5,40.0,40,0,0,0.022,46.504,0.6868686868686869
47.5,40.0,40,0,0,0.009,47.5,0.3333333333333333
48.5,40.0,40,0,0,0.018,48.507,0.49
49.5,40.0,39,0,0,0.021,49.511,0.5445544554455446
50.5,40.0,38,0,0,0.015,50.454,0.40860215053763443
51.5,40.0,39,0,0,0.019,51.483,0.56
52.5,40.0,44,0,0,0.022,52.513,0.44
53.5,40.0,40,0,0,0.014,53.499,0.3939393939393939
54.5,40.0,40,0,0,0.02,54.51,0.5643564356435643
55.5,40.0,39,0,0,0.015,55.478,0.5106382978723404
56.5,40.0,40,0,0,0.017,56.479,0.5
57.5,40.0,41,0,0,0.009,57.511,0.29411764705882354
58.5,40.0,38,0,0,0.034,58.493,0.6701030927835051
59.5,40.0,42,0,0,0.019,59.484,0.5306122448979592
60.5,40.0,38,0,0,0.019,60.499,0.56
61.5,40.0,42,0,0,0.022,61.507,0.494949494949495
62.5,40.0,40,0,0,0.014,62.467,0.44680851063829785
63.5,40.0,40,0,0,0.012,63.476,0.3939393939393939
64.5,40.0,40,0,0,0.015,64.52,0.5098039215686274
65.5,40.0,38,0,0,0.018,65.461,0.6129032258064516
66.5,40.0,40,0,0,0.023,66.5,0.5728155339805825
67.5,40.0,41,0,0,0.02,67.473,0.5918367346938775
68.5,40.0,41,0,0,0.029,68.487,0.69
69.5,40.0,36,0,0,0.04,69.466,0.6464646464646465
70.5,40.0,44,0,0,0.021,70.489,0.5980392156862745
71.5,40.0,40,0,0,0.012,71.502,0.4444444444444444
72.5,40.0,37,0,0,0.015,72.503,0.5204081632653061
73.5,40.0,42,0,0,0.033,73.495,0.7070707070707071
74.5,40.0,38,0,0,0.025,74.498,0.5959595959595959
75.5,40.0,43,0,0,0.055,75.511,0.87
76.5,40.0,40,0,0,0.016,76.486,0.4583333333333333
77.5,40.0,40,0,0,0.029,77.491,0.696969696969697
78.5,40.0,38,0,0,0.044,78.477,0.7346938775510204
79.5,40.0,40,0,0,0.04,79.478,0.7070707070707071
80.5,40.0,42,0,0,0.019,80.463,0.5360824742268041
81.5,40.0,40,0,0,0.012,81.478,0.3838383838383838
82.5,40.0,38,0,0,0.025,82.48,0.59
83.5,40.0,40,0,0,0.015,83.481,0.4489795918367347
84.5,40.0,40,0,0,0.062,84.464,0.8969072164948454
85.5,40.0,40,0,0,0.021,85.476,0.5102040816326531
86.5,40.0,39,0,0,0.022,86.497,0.61
87.5,40.0,40,0,0,0.034,87.453,0.6808510638297872
88.5,40.0,42,0,0,0.06,88.51,0.696078431372549
89.5,40.0,37,0,0,0.02,89.5,0.5360824742268041
90.5,40.0,42,0,0,0.02,90.461,0.49473684210526314
91.5,40.0,41,0,0,0.033,91.484,0.7326732673267327
92.5,40.0,38,0,0,0.031,92.472,0.71875
93.5,40.0,37,0,0,0.088,93.483,0.94
94.5,40.0,39,0,0,0.086,94.467,0.9183673469387755
95.5,40.0,43,0,0,0.108,95.499,0.9519230769230769
96.5,40.0,41,0,0,0.029,96.475,0.5833333333333334
97.5,40.0,43,0,0,0.046,97.508,0.8137254901960784
98.5,40.0,40,0,0,0.016,98.496,0.5
99.5,40.0,37,0,0,0.019,99.466,0.5
100.5,40.0,43,0,0,0.024,100.471,0.6530612244897959
